product_id,product_name,manufacturer,price,number_available_in_stock,number_of_reviews,average_review_rating,product_information,product_description,customer_reviews,subcategory_1,subcategory_2,subcategory_3,subcategory_4,category,price_gbp
b3963bc90353682b7b969f3c35253e57,Captain Scarlet - Spectrum Pursuit Vehicle,Vivid Imaginations,40.00,,6.0,5.0,Technical Details Manufacturer recommended age:3 years and up Item model number5025123587035    Additional Information ASINB00005LWIG Customer Reviews ,"Product Description 6-7 inch SPV Vehicle Manufacturer's Description Captain Scarlet - Spectrum Pursuit Vehicle Spectrum's major Earth-bound combat vehicle! This 16.5 cm SPV says 3 authentic phrases, has a working ejector seat, caterpillar tracks and a rocket launcher that fires 2 rockets! SIG! Batteries included. Manufacturer's recommended age 3 years +. Manufacturer's Description Captain Scarlet - Spectrum Pursuit VehicleSpectrum's major Earth-bound combat vehicle! This 16.5 cm SPV says 3 authentic phrases, has a working ejector seat, caterpillar tracks and a rocket launcher that fires 2 rockets! SIG! Batteries included.Manufacturer's recommended age 3 years +.","Happy // 5.0 // 10 May 2014 // By
    
    Amazon Customer
  
 on 10 May 2014 // This was a gift for my son's birthday - the quality of the product, the packaging and the early delivery date was of a high standard and made my son's day!  Thankyou. | Lost youth re-found // 5.0 // 13 Mar. 2009 // By
    
    Jonathan Teague
  
 on 13 Mar. 2009 // If you have got this far in looking then the SPV is what you need as a fan of Captain Scarlet. | Five Stars // 5.0 // 15 July 2014 // By
    
    n rutherford
  
 on 15 July 2014 // great item, fast delivery  many thanks",Thunderbirds,Toys,,,Characters & Brands,40.00
092f7e2b56e31a5c2f2791cb881ce3bf,PowerPlus Thunderbird - salt water powered car,PowerPlus,18.94,6,2.0,4.5,"Technical Details Item Weight200 g Product Dimensions21.2 x 18.2 x 7.4 cm Manufacturer recommended age:10 years and up Item model numberPP-thunderbird Number of Puzzle Pieces1 Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB008YSSQ2O Best Sellers Rank 180,715 in Toys & Games (See top 100) #109 in Toys & Games > Toddler Toys > Spinning Tops Shipping Weight240 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available17 Aug. 2012    Feedback  Would you like to update product info or give feedback on images?","For this innovative teducating oy no batteries are needed. This toy car Is driven by salt water! Simply mix with salt water in the ratio 5:1 and the truck starts to drive. You build the ""energy cell"" that produces the needed electricity, simply yourself: -First, insert the carbon-piece into the energy cell -then put the piece of textile to the carbon pieces -Add a few drops of salt water -Insert the supplied piece of magnesium -Close the cover of the fuel cell and insert it into the engine of the mini-monster trucks.","Chamster // 5.0 // 26 Dec. 2013 // By
    
    Chamster
  
 on 26 Dec. 2013 // Got this toy for Christmas and love it! Took about an hour to make but amazed at how well it worked. You can re-use the magnesium strips a few times but you get spares anyway. My cell was still generating power after 4 hours (although by this time was was very very slow) a great gift for anyone who wants something to keep them busy | good quality // 4.0 // 15 Dec. 2014 // By
    
    Talon
  
 on 15 Dec. 2014 // quick delivery, good quality product",Thunderbirds,Toys,,,Characters & Brands,18.94
412d608a7860be37ed4d2a42fe413c61,"Vivid Imaginations ""Thunderbirds Are Go Thunderbird S"" Action Vehicle (Multi-Colour)",Vivid Imaginations,9.99,2,1.0,5.0,"Technical Details Item Weight100 g Product Dimensions16 x 10.6 x 2 cm Manufacturer recommended age:36 months - 15 years Item model number90301 Assembly RequiredNo Batteries Required?Yes Batteries Included?Yes Material Type(s)Plastic Remote Control Included?No    WEEE Directive Click here for information about recycling electrical and electronic products Additional Information ASINB018NMTJWQ Best Sellers Rank 1,149 in Toys & Games (See top 100) Shipping Weight100 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available1 Jan. 2016    Feedback  Would you like to update product info or give feedback on images?","Product Description Fly under the radar with Thunderbird S for all top secret stealth missions. This vehicle comes complete with action and rescue sounds. Press the button to release the drop down shadow motorbike. Requires 3 x LR41 batteries, included. One supplied. For ages 3+ Safety Warning Warning! Not suitable for children under 36 months due to small parts. Choking hazard. See all Product Description","Five Stars // 5.0 // 9 Feb. 2016 // By
    
    Plunketsbabe
  
 on 9 Feb. 2016 // A great present for my 10 year old.",Thunderbirds,Toys,,,Characters & Brands,9.99
4ad57fddbca11118f3726740f659925f,DIY Drinking Straws Fun Drinks Party Game,Diabolical Gift People,6.51,,1.0,4.0,"Technical Details Manufacturer recommended age:8 years and up Manufacturer reference620970180436    Additional Information ASINB00IJYNC1S Best Sellers Rank 505,985 in Toys & Games (See top 100) #147 in Toys & Games > Games > Drinking Games #533 in Toys & Games > Party Supplies > Party Games #666 in Home & Garden > Kitchen & Home > Cooking & Dining > Kitchen Tools & Gadgets > Barware > Straws Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available20 Feb. 2014    Feedback  Would you like to update product info or give feedback on images?",Perfect for parties! ... or if you want to give your drinking habit another dimension!,"good novelty // 4.0 // 22 Oct. 2014 // By
    
    bw
  
 on 22 Oct. 2014 // good fun",Kitchen Tools & Gadgets,Barware,Straws,,Cooking & Dining,6.51
dd5d6121585799d15019caed8e1e49d8,25 pcs Silver Plated Wine Glass Charm Rings - 40mm - E0019,k2-accessories Charm Pendants,0.90,,13.0,4.7,"Technical Details Manufacturer recommended age:7 years and up Manufacturer referenceE0019 Material Type(s)wine glass charm rings ColorSilver    Additional Information ASINB00EKS3TTC Best Sellers Rank 30,351 in Toys & Games (See top 100) #27 in Home & Garden > Kitchen & Home > Cooking & Dining > Kitchen Tools & Gadgets > Barware > Glass Markers & Charms #530 in Toys & Games > Arts & Crafts > Children's Craft Kits > Bead Art & Jewellery-Making Shipping Weight41 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available15 Aug. 2013    Feedback  Would you like to update product info or give feedback on images?","Welcome to k2, we offer combined items postage, UK combined items postage discount: £1.00 P&H for combined items under £10.00, £2.00 - £3.50 P&H for combined items between £10 to £50, Free P&H for the shipment, when combined items order over £50.","Very good amount and price for starters. // 4.0 // 2 July 2014 // By
    
    Beth
  
 on 2 July 2014 // Love them. Easy to bend the ends to thread though they would be better if they came unbend originally. I think Ill buy more next time in bulk. | at first glance they look very good quality. // 5.0 // 8 April 2016 // By
    
    Helen Dawson
  
 on 8 April 2016 // Arrived very quickly, and although I haven't had the oppotunity to use them yet, at first glance they look very good quality. | Perfect wine glass charms // 5.0 // 16 Dec. 2015 // By
    
    vikki
  
 on 16 Dec. 2015 // Perfect wi",Kitchen Tools & Gadgets,Barware,Glass Markers & Charms,,Cooking & Dining,0.90
bdf2a3b29733dfe785912303e436d2c5,Star Wars Silicon Tray Millennium Falcon,Star Wars,7.99,23,10.0,4.9,"Technical Details Item Weight9 g Product Dimensions15.2 x 10.2 x 2.5 cm Manufacturer recommended age:8 - 18 years Item model numberNOV111611 Main Language(s)German Number of Puzzle Pieces1 Batteries Required?No Batteries Included?No Material Type(s)Carbon ColorOrange    Additional Information ASINB006OIMS2K Best Sellers Rank 65,573 in Toys & Games (See top 100) #44 in Toys & Games > Figures & Playsets > Cowboys & Indians #79 in Toys & Games > Figures & Playsets > Pirates #90 in Toys & Games > Figures & Playsets > Sport Shipping Weight82 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available28 Feb. 2012    Feedback  Would you like to update product info or give feedback on images?","Product Description We all remember Han Solo's ship the Millenium Falcon, don't we? Well, now you can have ice cubes shaped like the Millennium Falcon that you can plop into your margarita glass.But why on earth would anyone want to have Millennium Falcon ice cubes? The sweet and simple answer is: for no reason at all. Or because it just sounds crazy and fun and is a break from the cube shape that all ice cubes have, meaning all! Watch your guests jump out of their skins as you bring out these absolutely magical ice cubes from the freezer and lay it out in an ice bucket. What the hell is this? Your guests are likely to ask. A Millennium Falcon ice cube, an object that has never existed anywhere in this galaxy up until now. Oh, they will go. Box Contains 1x Star Images GZ267 STAR WARS SILICONE TRAY MILLENNIUM FALCON","However when I posted a picture of the resulting chocolate loveliness people said it looked like a dog poo // 4.0 // 10 Jan. 2015 // By
    
    Jeff Hatcher
  
 on 10 Jan. 2015 // Used this to make chocolate fudge as its way to small for cake making. However when I posted a picture of the resulting chocolate loveliness people said it looked like a dog poo!  It tasted good though.  That's the chocolate,  not the poo. In fact this chocolate can do the Kessel Run in less than 12 parsecs! | Great // 5.0 // 17 Feb. 2013 // By
    
    Mrs. J. Grist
  
 on 17 Feb. 2013 // This is quite small but it",Kitchen Tools & Gadgets,Barware,Ice Cube Moulds & Trays,,Cooking & Dining,7.99
7083d1f78206b9ca345113baf85ae9c9,Small Sand Animal Crab,Puckator,4.05,10,4.0,4.8,"Technical Details Item Weight132 g Manufacturer recommended age:3 years and up Item model numberCH11X-H Number of Puzzle Pieces1 Material Type(s)Fabric    Additional Information ASINB000EOQWQS Best Sellers Rank 36,139 in Toys & Games (See top 100) #220 in Home & Garden > Kitchen & Home > Cooking & Dining > Kitchen Tools & Gadgets > Barware > Coasters #2326 in Toys & Games > Soft Toys #4378 in Home & Garden > Kitchen & Home > Home Accessories > Decorative Accessories Shipping Weight998 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available1 Jan. 2002    Feedback  Would you like to update product info or give feedback on images?","Product Description Each sand animal is made from a bright metallic synthetic fabric and has been filled with a fine grade washed sand.Sand animals are designed as paperweights and not as toys. Not suitable for children under 3 years due to small parts.Each Sand Animal is priced and sold individually.This item is available in 6 assorted colours. Please note this product has assorted designs and we cannot guarantee specific designs or colours as we do not have an even selection of designs. Manufacturer's Description Small Sand Animal Crab, available in 6 assorted metallic colours.Each sand animal is made from a bright metallic synthetic fabric and has been filled with a fine grade washed sand.Sand animals are designed as paperweights and not as toys.Not suitable for children under 3 years due to small parts.Detailed Dimensions: Length 9cms, Width 13cmsPlease be aware that when this item is low in stock, not all of the colours may be available.","Thumbs up from my 5 year old // 5.0 // 21 Mar. 2015 // By
    
    MrClicky
  
 on 21 Mar. 2015 // Well made and fairly heavy, got it for my little girl and she loves it. its taken some abuse and hasn't come apart at the stitching as yet. It makes an nice paperweight as well | iv been looking for one for ages and i got one now :) // 5.0 // 19 July 2009 // By
    
    Gemma Sutton
  
 on 19 July 2009 // been waiting to get one ty for sending it just what  ineeded shame about the colour wanted the purple one but still great. | Four Stars // 4.0 // 8 Nov. 2014 // By
    
    Fergie
  
 on 8 Nov. ",Kitchen Tools & Gadgets,Barware,Coasters,,Cooking & Dining,4.05
d2b786aaf2563af7314e8fd8e35f5fe0,Cozy Plush Premium Fully Microwavable Mouse Personal Warmer,Cozy Plush Premium,5.00,3,6.0,4.7,"Technical Details Item Weight862 g Product Dimensions36 x 26 x 10 cm Our recommended age:3 years and up Item model numberCCP-MOU-1 ColorPurple    Additional Information ASINB004Q5OF1A Best Sellers Rank 78,278 in Toys & Games (See top 100) #3783 in Health & Personal Care > Medication, Remedies & Dietary Supplements > Alternative Medicine #5420 in Toys & Games > Soft Toys #6000 in Health & Personal Care > Wellness Shipping Weight862 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available1 Mar. 2011    Feedback  Would you like to update product info or give feedback on images?",Product Description This product can be heated within a microwave oven to provide soothing warmth and comfort. Manufactured in soft luxurious fabrics and filled with specially cleaned grain and fragranced with Lavender to provide the ultimate in relaxation and comfort for all ages. The product is fully safety tested to comply with British Standard BS8433:2004 and also Toy safety standards. A safe alternative to the conventional water filled bottles. Ingredients Millet grain and lavender flower See all Product Description,"Keping warm // 4.0 // 18 Dec. 2011 // By
    
    fidj
  
 on 18 Dec. 2011 // unfortuantelt mine arrived damaged, the beans were spilling out. Amazon were great though and refunded me and told me to throw away due to the nature of the problem and it wasnt safe. i got one of these elsewhere incase of dame problem and it is a great product... | Family Fave // 5.0 // 2 Jun. 2013 // By
    
    Mr. I. Nahaboo
  
 on 2 Jun. 2013 // Hubby got me this as I had put it on his wish list, I looked forward to cuddling it on the sofa and in bed to save on heating bills and the smell of lavender. It heats r",Alternative Medicine,,,,Medication & Remedies,5.00
029f455fbf10579e9119d1951d5328c4,Galt Toys by Winther Safety Scooter,Galt Toys,64.43,6,4.0,4.5,"Technical Details Item Weight5 Kg Product Dimensions52.8 x 29.2 x 25.4 cm Manufacturer recommended age:3 years and up Item model number4200033 Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB008N9UE74 Best Sellers Rank 96,851 in Toys & Games (See top 100) #177 in Toys & Games > Bikes, Trikes & Ride-ons > Scooters #501 in Sports & Outdoors > Scooters & Equipment > Scooters #4057 in Toys & Games > Building & Construction Toys Shipping Weight4.2 Kg Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available24 Jun. 2012    Feedback  Would you like to update product info or give feedback on images?",Product Description This robust and durable push-along scooter is very stable to ride for the smallest children. A toddler's very first four wheeled adventure. Age: 1-3 years. Box Contains 1 x Scooter,"Nursery nurse reviewing // 5.0 // 17 April 2014 // By
    
    Kindle Customer
  
 on 17 April 2014 // I have a few of these at the nursery I work at and they are FAB! We use them every day, and have shade then for over two years and they show no sign of damage and this children do given them a good work out! Our do sometimes get left in the rain if we are caught unaware have a few signs of rust but that's our fault!All in all FAB toy for children up to the age of about 4 old ones could use it but it's a bit of a squeeze with legs and the handle bar! | It's a Winner! // 5.0 // 24 Jan. 2014 // ","Bikes, Trikes & Ride-ons",Scooters,,,Sports Toys & Outdoor,64.43
61a878623357c0c0b729f1cfa862117c,Walking Dead - Daryl's Bike,POP! Rides,16.32,15,39.0,4.9,"Technical Details Item Weight159 g Product Dimensions22.9 x 17.8 x 15.2 cm Manufacturer recommended age:14 years and up Item model number4713 Number of Puzzle Pieces1 Assembly RequiredNo Batteries Required?No Batteries Included?No Remote Control Included?No ColorBlack    Additional Information ASINB00P5HPRDI Best Sellers Rank 4,151 in Toys & Games (See top 100) #6 in Toys & Games > Bikes, Trikes & Ride-ons > Children's Bikes #15 in Toys & Games > Figures & Playsets > Manga #126 in Toys & Games > Figures & Playsets > Accessories Shipping Weight249 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available3 Feb. 2015    Feedback  Would you like to update product info or give feedback on images?","Product Description About The Walking Dead: An epidemic of apocalyptic proportions has swept the globe, causing the dead to rise and feed on the living. In a matter of months, society has crumbled; there is no government, no grocery stores, no mail delivery, no cable TV. Box Contains POP! Rides: The Walking Dead: Daryl Dixon's Chopper","Daryl Dixon // 5.0 // 27 Oct. 2015 // By
    
    Scott
  
 on 27 Oct. 2015 // Great addition to my new obsession. Arrived in 2 days. Well packaged. Absolutely no point in leaving them in their original boxes. You can't enjoy them! | Love it!!!! // 5.0 // 30 Dec. 2015 // By
    
    Sophie Frayne
  
 on 30 Dec. 2015 // Amazing! The small details (crossbow, dirt marks, tiny knife) are a nice touch, goes perfectly with my Hershel and Michonne, and comes with a nifty prison background card | but can't help find this one awesome. Would have given a 5/5 but the paint ... // 4.0 // 29 Aug. 2015 // B","Bikes, Trikes & Ride-ons",Children's Bikes,,,Sports Toys & Outdoor,16.32
93d4e5832ca8ba35c2a065c9e01d6562,Funko Walking Dead: Biker Daryl Wacky Wobbler by Funko,FunKo,16.45,2,1.0,5.0,"Technical Details Manufacturer referencena Assembly RequiredNo    Additional Information ASINB00TT8KKF4 Best Sellers Rank 456,776 in Toys & Games (See top 100) #887 in Toys & Games > Bikes, Trikes & Ride-ons > Children's Bikes #35003 in Toys & Games > Sports Toys & Outdoor Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available21 Feb. 2015    Feedback  Would you like to update product info or give feedback on images?",,"Five Stars // 5.0 // 18 Dec. 2015 // By
    
    Amazon Customer
  
 on 18 Dec. 2015 // Excellent Christmas present for my friend","Bikes, Trikes & Ride-ons",Children's Bikes,,,Sports Toys & Outdoor,16.45
262636b116fb0f822bbfc8aa0eed718a,Schleich Secutor Playset,Schleich,3.78,7,3.0,4.3,"Technical Details Item Weight59 g Product Dimensions6 x 9 x 16 cm Manufacturer recommended age:3 years and up Item model number70076 Number of Puzzle Pieces1 Assembly RequiredNo Batteries Required?No Batteries Included?No    Additional Information ASINB0073SC9CO Best Sellers Rank 237,684 in Toys & Games (See top 100) #4494 in Toys & Games > Bikes, Trikes & Ride-ons #8679 in Toys & Games > Figures & Playsets > Science Fiction & Fantasy #18101 in Toys & Games > Sports Toys & Outdoor Shipping Weight59 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available25 Jun. 2012    Feedback  Would you like to update product info or give feedback on images?","Product Description The Secutor is still undefeated. With his large shield and closed helmet, he is almost perfectly protected. He attacks so fast that his opponents hardly have time to defend themselves. Box Contains 1 x Schleich Secutor","Gr8 // 5.0 // 20 Dec. 2013 // By
    
    Denise Noone-Sharpe
  
 on 20 Dec. 2013 // Arrived early new and lovely. My son will love it! Hours and hours of fun to be had, playing with all his little figures. | Five Stars // 5.0 // 5 July 2014 // By
    
    bargainhunter11
  
 on 5 July 2014 // Another lovely figure for our arena - a great way to hook boys into history without actual weaponry! | Three Stars // 3.0 // 13 April 2015 // By
    
    DAVE
  
 on 13 April 2015 // ITS NOT BAD. BUT ITS TO SMALL...","Bikes, Trikes & Ride-ons",,,,Sports Toys & Outdoor,3.78
cbe09d8af772290fccb0dfe19c93a768,Aurora 7-inch Gruffalo Squirrel,Aurora,9.75,32,29.0,4.7,Technical Details Item Weight59 g Product Dimensions9 x 8 x 15 cm Manufacturer recommended age:3 - 3 years Item model number12875 Assembly RequiredNo Batteries Required?No Batteries Included?No Material Type(s)Plush Material CompositionPolyester Materials    Additional Information ASIN0857577603 Customer Reviews ,Product Description This Plush Gruffalo Squirrel is a character from the hugely popular Gruffalo book and film written by Julia Donaldson and illustrated by Axel Scheffler. Box Contains 1 x Aurora Gruffalo Squirrel 7'',"Lovely quality // 5.0 // 7 Sept. 2013 // By
    
    Sharon Shinwell
  
 on 7 Sept. 2013 // Grandson loved this, as he does all the Gruffalo characters, well made, and just the right size. Watch out for all the different size scales these come in, there are 3 different ones. You'll need to go for a medium or large Gruffalo if you buy this size  squirrel, otherwise Gruffalo ends up the same size as squirrel,  and that just won't do! | Gruffalo squirrel // 4.0 // 7 Mar. 2012 // By
    
    Sookie B
  
 on 7 Mar. 2012 // My Grandson is mad on the Gruffalo.  From the age of 2 years he loves the st","Bikes, Trikes & Ride-ons",,,,Sports Toys & Outdoor,9.75
4b5a7d0140a164e9950a20608301be9a,niceeshop(TM) Cute 10pcs Velvet Animal Style Finger Puppets Set + Cable Tie,niceEshop,2.99,2,111.0,4.2,"Technical Details Item Weight9 g Product Dimensions15.2 x 8.6 x 4.3 cm Manufacturer recommended age:3 years and up Manufacturer reference621033874569 Batteries Included?No Color10pcs Animal Finger Puppets    Additional Information ASINB00BQUAN2S Best Sellers Rank 173,656 in Toys & Games (See top 100) #222 in Toys & Games > Puppets & Puppet Theatres > Finger Puppets Shipping Weight9 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available22 May 2014    Feedback  Would you like to update product info or give feedback on images?","Colour Name:10pcs Animal Finger Puppets Kids love it so much: These lovely and nicely handmade puppets has so life-like face that you can't help hug it.It will bring your children more surprise and fun in life. It is a soft, lovely and fantastic gift to your friend or kid.Package include:package include: 1 x set of 10pcs Finger PuppetsPlease note: 1> niceeshop(TM) is a registered trademark and the only authorized seller of niceeshop branded products. 2> niceeshop provide you various kinds of great products at the lowest possible prices, welcome to our store and get what you want !!! 3> niceeshop highly appriciate all customers' opinions to improve the selling ,also if anything you unsatisfied, pls contact our customer service department for probable best solution.","Value for Money // 5.0 // 3 Mar. 2014 // By
    
    woodwitch
  
 on 3 Mar. 2014 // Cute little Characters, quite well made making allowances for difficulties in making very small items. As Can be seen by picture Santa's coat is a bit short- I would worry about his modesty so will make a longer jacket.  On the whole I would recommend for interactive play with tots but not for leaving small child alone with as noses etc not secure enough. | One Star // 1.0 // 30 Oct. 2014 // By
    
    Gemma Louise preece
  
 on 30 Oct. 2014 // They looked nice and cute till the seams started breaking within ",Finger Puppets,,,,Puppets & Puppet Theatres,2.99
d775df9621547890adea50584771f366,The Puppet Company - Finger Puppet Characters - King,The Puppet Company,6.50,,1.0,5.0,Technical Details Item Weight18 g Product Dimensions19.8 x 7.2 x 1.8 cm Manufacturer recommended age:3 years and up Item model numberPC002176 Assembly RequiredNo Batteries Required?No Material Type(s)Felt Material Composition100% Fabric Colormulticoloured    Additional Information ASINB003N7ZE9O Customer Reviews ,"Product Description Finger puppets are great for small and large hands alike, the “Fingers of Fun” range is full of fantastical and fairy tale characters. Use this majestic King to act out stories and exotic tales. Children and adults alike are fascinated and enchanted by the magic of puppetry, and the mystical puppets from The Puppet Company take the art to a whole new dimension. Puppets encourage children to be creative, use their imagination to tell exciting stories, to bring fairy tales to life, to entertain and to have fun. The Puppet Company have been producing high quality toys for many years and have built their reputation on their ability to translate any animal or character into a beautifully made and well-functioning puppet. Box Contains 1 x Finger Puppet","Five Stars // 5.0 // 14 Oct. 2014 // By
    
    Loveshopping
  
 on 14 Oct. 2014 // Excellent quality and lovely details- essential for all the nursery rhymes about Kings.",Finger Puppets,,,,Puppets & Puppet Theatres,6.50
b5a7b912ed03b090586b952e5d0c3013,The Puppet Company - Finger Puppets - Walking Gingerbread Man,The Puppet Company,6.50,,17.0,4.9,Technical Details Item Weight41 g Product Dimensions19 x 13 x 3 cm Manufacturer recommended age:3 years and up Item model numberPC003044 Assembly RequiredNo Batteries Required?No Material Type(s)Felt Material Composition100% Fabric Colormulticoloured    Additional Information ASINB000KLNGDW Customer Reviews ,"Product Description Finger puppets are great for small and large hands alike, the “Fingers of Fun” range is full of fantastical and fairy tale characters. Use this walking Gingerbread Man to act out stories and exotic tales. Children and adults alike are fascinated and enchanted by the magic of puppetry, and the mystical puppets from The Puppet Company take the art to a whole new dimension. Puppets encourage children to be creative, use their imagination to tell exciting stories, to bring fairy tales to life, to entertain and to have fun. The Puppet Company have been producing high quality toys for many years and have built their reputation on their ability to translate any animal or character into a beautifully made and well-functioning puppet. Box Contains 1 x Finger Puppet","finger puppet // 5.0 // 1 Jan. 2010 // By
    
    G. Yexley
  
 on 1 Jan. 2010 // Useful, bought to help young children in school engage with the traditional story.Well made and straightforward to use. | Baking // 5.0 // 21 July 2011 // By
    
    Owl
  
VINE VOICE on 21 July 2011 // This is alovely product and will be well used in the nursery.  It will be nice to have a visual for the children to hold onto.  I would recommend this  product.  It will be useful for the children themselves to act out the story using this.  I would be interested in other puppets like this which go along with ot",Finger Puppets,,,,Puppets & Puppet Theatres,6.50
d8395131b7d39723b720c8e4df79c43c,Finger Puppets Nursery Children's Bedtime Educational Fairy Tale,No1GadgetStore,,1,2.0,5.0,"Technical Details Manufacturer recommended age:10 years and up    Additional Information ASINB00KDBWWP2 Best Sellers Rank 217,139 in Toys & Games (See top 100) #272 in Toys & Games > Puppets & Puppet Theatres > Finger Puppets Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available16 May 2014    Feedback  Would you like to update product info or give feedback on images?","Ideal accompaniment to your child's bedtime story! Made from soft fabric Fits on fingers snugly Hours of fun for your child Finger puppets, set of 8 4 Pigs, 3 Houses, 1 Wolf Length - approx. 7cm","Five Stars // 5.0 // 2 May 2015 // By
    
    Mrs. J. O'brien
  
 on 2 May 2015 // The children love them with the story. | Five Stars // 5.0 // 21 April 2015 // By
    
    Gordon Towner
  
 on 21 April 2015 // Good little product",Finger Puppets,,,,Puppets & Puppet Theatres,
4def2279968e2f08ba6e7c99afb05ec4,The Puppet Company - Finger Puppets - African Animals Set of 6,The Puppet Company,21.00,2,7.0,4.9,"Technical Details Item Weight181 g Product Dimensions12.7 x 20.3 x 12.7 cm Manufacturer recommended age:3 years and up Item model numberPC002020 Main Language(s)English published, English original, English Assembly RequiredNo Batteries Required?No Material Type(s)Felt Material Composition100% Fabric Colormulticoloured    Additional Information ASINB003YFH556 Best Sellers Rank 87,650 in Toys & Games (See top 100) #122 in Toys & Games > Puppets & Puppet Theatres > Finger Puppets Shipping Weight141 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available27 July 2010   ","Product Description This gift box contains six of the most loved popular finger puppets, measuring fifteen centimetres high they are suitable for small or large hands. Children and adults alike are fascinated and enchanted by the magic of puppetry, and the mystical puppets from The Puppet Company take the art to a whole new dimension. Puppets encourage children to be creative, use their imagination to tell exciting stories, to bring fairy tales to life, to entertain and to have fun. The Puppet Company have been producing high quality toys for many years and have built their reputation on their ability to translate any animal or character into a beautifully made and well-functioning puppet.","The Kids Love These Animal Puppets // 5.0 // 19 Sept. 2013 // By
    
    Mrs S M Insje
  
 on 19 Sept. 2013 // They fit the bill for my 4 x grandchildren to play with  ages 3years 2year 18months and 12monthsBought as a birthday gift for the youngest and enjoyed by the other 3 | The only disappointing thing is that the lion's mane is a bit scraggy and the tufts come out easily. // 4.0 // 3 April 2015 // By
    
    Rosi Quevauvilliers
  
 on 3 April 2015 // Very cute indeed and lovely soft fabric.The only disappointing thing is that the lion's mane is a bit scraggy and the tufts come out easil",Finger Puppets,,,,Puppets & Puppet Theatres,21.00
b5fde0b635a814de26c08ec09f792b57,Guess How Much I Love You - Bean Bag,Guess How Much I Love You,9.98,2,1.0,5.0,"Technical Details Model Number96784 Item Weight612 g Product Dimensions40.9 x 33.8 x 27.9 cm Item model number96784 Target genderUnisex Batteries requiredNo    Additional Information ASINB00HB03INI Best Sellers Rank 11,597 in Baby (See top 100) #147 in Toys & Games > Toddler Toys > Activity Centres Shipping Weight612 g Date First Available5 Jun. 2015   ","The Guess How Much I Love You Bean Bag bunny rabbit bears the encouragement: I love you right up to the moon and back. This soft and squeezable bean bag toy is fun to hold.; From the Manufacturer; With over 27.5 million copies sold, in 41 languages, this international bestseller's famous characters have come to life in new super soft, huggable and loveable version of Nut-brown Hare! This 8-inch soft, velvety velour bean bag toy is sure to become your message of love together with the endearing book! The iconic message from the story, I love you right up to the moon and back"" is embroidered on the belly of the toy.""","review on guess how much i love you cuddly toy // 5.0 // 31 Dec. 2015 // By
    
    mandyb6422
  
 on 31 Dec. 2015 // my partner loved it,thanks for fast service",Activity Centres,,,,Baby & Toddler Toys,9.98
36993039cb07f61d84a951dcb2fc6c00,Furry Warmers Fully Microwavable Furry Bottle Beige,Furry Warmers,17.49,3,15.0,4.3,"Expand General Information Weight820 Grams Units1 each DirectionsReheat two minutes in microwave. BrandFurry Warmers FormatHot-water bottle    Additional Information ASINB005CU92WA Best Sellers Rank 147,307 in Toys & Games (See top 100) #1366 in Health & Personal Care > Medication, Remedies & Dietary Supplements > Pain & Fever > Hot & Cold Therapies #6474 in Health & Personal Care > Medication, Remedies & Dietary Supplements > Alternative Medicine #10266 in Health & Personal Care > Wellness Shipping Weight839 g Delivery Destinations:Visit the Delivery Destinations Help page to see where this item can be delivered. Date First Available1 Feb. 2011    Feedback  Would you like to update product info or give feedback on images?",Colour:Beige Product Description This product can be heated within a microwave oven to provide soothing warmth and comfort. Manufactured in soft luxurious fabrics and filled with specially cleaned grain and fragranced with Lavender to provide the ultimate in relaxation and comfort for all ages. The product is fully safety tested to comply with British Standard BS8433:2004 standards. Ingredients Millet grain and fragranced with Lavender See all Product Description,"Great // 5.0 // 23 Mar. 2014 // By
    
    Steve B.
  
 on 23 Mar. 2014 // I love this - I have bought many items like this and would buy again, easy to use, stays warm, helps with aches and pains and keeps me warm | snuggly // 3.0 // 8 May 2013 // By
    
    cordelia
  
 on 8 May 2013 // its great apart from the lav ender smell which i didn't realise it had its in the gift cupboard. great cover | Amazing!!! // 5.0 // 2 Mar. 2015 // By
    
    Hannah
  
 on 2 Mar. 2015 // I bought this for my mum. The size is small which is perfect for pains and aches. She used it all the time and the smell",Pain & Fever,Hot & Cold Therapies,,,Medication & Remedies,17.49
